"ID","text_all","doi","TF_monkey","TF_ape","TF_dog","TF_cat","TF_cow","TF_pig","TF_horse","TF_sheep","TF_rabbit","TF_bird","TF_snake","TF_fish","TF_fly","TF_frog","checked"
3408,"Validation of Immunohistochemistry for Canine Proteins Involved in Thyroid Iodine Uptake and Their Expression in Canine Follicular Cell Thyroid Carcinomas (FTCs) and FTC-Derived Organoids; dogs;  endocrine gland neoplasms;  immunohistochemistry;  iodine metabolism;  organoids;  thyroid carcinoma;  thyroid-stimulating hormone receptor;  western blot; Thyrotropin receptor (TSHR), sodium iodide symporter (NIS), pendrin, and thyroid peroxidase (TPO) are essential for the uptake of iodine by follicular thyroid cells. The aim of this study was to establish immunohistochemistry (IHC) protocols for TSHR, NIS, pendrin, and TPO in canine tissues and characterize their expression in organoids derived from canine follicular cell thyroid carcinoma (FTC) and in the respective primary tumors. This constitutes a fundamental step to establish organoids as a model to study the uptake of iodine in canine FTC. Commercially available antibodies directed against human proteins were selected. Antibody specificity was confirmed by western blot using lysates of the HTori-3 human thyroid cell line and healthy canine thyroid gland. IHC was validated using HTori-3 cells and a set of canine normal tissues including healthy thyroid gland. The expression of TSHR, NIS, pendrin, and TPO was evaluated in 3 organoid lines derived from FTC and respective primary tumors. All 4 antibodies produced specific bands by western blot and cytoplasmic labeling in follicular cells by IHC in both human HTori-3 cells and canine thyroid gland. NIS also showed basolateral membrane immunolabeling in follicular cells. All 4 proteins were highly expressed in organoids derived from FTC. The expression was similar or higher compared to the primary tumors. The results of this study characterize organoids derived from canine FTC as a suitable in vitro model to investigate iodine uptake, opening new research possibilities in the field of canine thyroid cancer therapy.  The Author(s) 2021.","10.1177/03009858211018813",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"yes"
3448,"High-precision targeting workflow for volume electron microscopy.; NA; Cells are 3D objects. Therefore, volume EM (vEM) is often crucial for correct interpretation of ultrastructural data. Today, scanning EM (SEM) methods such as focused ion beam (FIB)-SEM are frequently used for vEM analyses. While they allow automated data acquisition, precise targeting of volumes of interest within a large sample remains challenging. Here, we provide a workflow to target FIB-SEM acquisition of fluorescently labeled cells or subcellular structures with micrometer precision. The strategy relies on fluorescence preservation during sample preparation and targeted trimming guided by confocal maps of the fluorescence signal in the resin block. Laser branding is used to create landmarks on the block surface to position the FIB-SEM acquisition. Using this method, we acquired volumes of specific single cells within large tissues such as 3D cultures of mouse mammary gland organoids, tracheal terminal cells in Drosophila melanogaster larvae, and ovarian follicular cells in adult Drosophila, discovering ultrastructural details that could not be appreciated before.","10.1083/jcb.202104069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3500,"Risk assessment for highly pathogenic avian infl uenza a(H5N6/H5N8) Clade 2.3.4.4 Viruses; NA; The numerous global outbreaks and continuous reassortments of highly pathogenic avian infl uenza (HPAI) A(H5N6/H5N8) clade 2.3.4.4 viruses in birds pose a major risk to the public health. We investigated the tropism and innate host responses of 5 recent HPAI A(H5N6/ H5N8) avian isolates of clades 2.3.4.4b, e, and h in human airway organoids and primary human alveolar epithelial cells. The HPAI A(H5N6/H5N8) avian isolates replicated productively but with lower competence than the infl uenza A(H1N1)pdm09, HPAI A(H5N1), and HPAI A(H5N6) isolates from humans in both or either models. They showed diff erential cellular tropism in human airway organoids; some infected all 4 major epithelial cell types: Ciliated cells, club cells, goblet cells, and basal cells. Our results suggest zoonotic potential but low transmissibility of the HPAI A(H5N6/H5N8) avian isolates among humans. These viruses induced low levels of proinfl ammatory cytokines/chemokines, which are unlikely to contribute to the pathogenesis of severe disease.  2021 Centers for Disease Control and Prevention (CDC). All rights reserved.","10.3201/eid2710.210297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3503,"Establishment of porcine and monkey colonic organoids for drug toxicity study.; Colonic organoids and Culture and Drug toxicity and Monkey and Pig; Pig and monkey are widely used models for exploration of human diseases and evaluation of drug efficiency and toxicity, but high cost limits their uses. Organoids have been shown to be promising models for drug test as they reasonably preserve tissue structure and functions. However, colonic organoids of pig and monkey are not yet established. Here, we report a culture medium to support the growth of porcine and monkey colonic organoids. Wnt signaling and PGE2 are important for long-term expansion of the organoids, and their withdrawal results in lineage differentiation to mature cells. Furthermore, we observe that porcine colonic organoids are closer to human colonic organoids in terms of drug toxicity response. Successful establishment of porcine and monkey colonic organoids would facilitate the mechanistic investigation of the homeostatic regulation of the intestine of these animals and is useful for drug development and toxicity studies.","10.1186/s13619-021-00094-4",1,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3524,"Dietary Copper Improves Intestinal Morphology via Modulating Intestinal Stem Cell Activity in Pigs.; cell proliferation and copper and intestinal morphology and intestinal stem cell and pig; Copper (Cu) is an essential micronutrient for animals. Many studies have been conducted on the effects of dietary Cu on growth performance, intestinal morphology, and function of piglets. However, the underlying mechanism remains to be explored. Intestinal stem cells (ISC) drive the development and constant renewal of intestinal epithelium. Therefore, we hypothesized that dietary Cu affects piglets' intestinal development via modulating ISC activity. A total of eighty-five 21-day-old piglets were randomly assigned to five groups, where 25, 50, 75, 100, and 125 mg CuSO(4)/kg on a dry matter basis were supplemented to the basal diet at phase 1 (day 0 to 21). Increasing the dietary Cu concentration decreased (p < 0.05) villus width but increased (p < 0.001) the number of Ki67-positive cells. At phase 2 (day 22 to 163), the other 45 pigs were offered the same diets. Villus height in the 125 mg/kg Cu group was greater (p < 0.001) than in the other groups. Moreover, the effects of Cu on ISC activity in vitro were tested to explore the underlying mechanism. Compared to the control group, 10 mol/L CuSO(4)5H(2)O increased (p < 0.001) the organoid budding efficiency, crypt depth, and crypts per organoid. Dietary Cu improved the intestinal morphology of finishing pigs via promoting cell proliferation and modulating ISC activity.","10.3390/ani11092513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3540,"Generation of equine enteroids and enteroid-derived 2D monolayers that are responsive to microbial mimics.; 2D monolayer and Enteroid and Enteroid-derived and Epithelium and Equine and In vitro and Intestine and TLR; Enteroid cultures are three-dimensional in vitro models that reflect the cellular composition and architecture of the small intestine. One limitation with the enteroid conformation is the enclosed lumen, making it difficult to expose the apical surface of the epithelium to experimental treatments. The present study was therefore conducted to generate cultures of equine enteroids and to develop methods for culture of enteroid-derived cells on a two-dimensional plane, enabling easy access to the apical surface of the epithelium. Equine enteroids were established from small intestinal crypts within 7-9 days of culture. Transcriptional analysis of cell type markers confirmed the presence of enterocytes, stem-, Paneth-, proliferative-, enteroendocrine-, goblet- and tuft cells. This cellular composition was maintained over multiple passages, showing that the enteroids can be kept for prolonged periods. The transfer from 3D enteroids to 2D monolayers slightly modified the relative expression levels of the cell type markers, indicating a decrease of goblet- and Paneth cells in the monolayers. Stimulation with the TLR2, 3 and 4 agonists Pam3CSK4, Poly I:C and LPS, respectively, induced the pro-inflammatory cytokines TNF- and IL-8, while the TLR5 agonist FliC only induced TNF-. In addition, an up-regulation of TGF-, IL-33 and IFN- was recorded after exposure to lipofected Poly I:C that also affected the monolayer integrity. Thus, the equine enteroid-derived 2D monolayers described in the present study show both genetic and functional similarities with the equine intestine making it an interesting in vitro model for studies demanding access to the apical surface, e.g. in studies of host-microbe interactions.","10.1186/s13567-021-00976-0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"yes"
3558,"Chick fetal organ spheroids as a model to study development and disease.; 3D cell culture and Cancer and Chick and Development and Fetal organ spheroids and Invasion; BACKGROUND: Organ culture models have been used over the past few decades to study development and disease. The in vitro three-dimensional (3D) culture system of organoids is well known, however, these 3D systems are both costly and difficult to culture and maintain. As such, less expensive, faster and less complex methods to maintain 3D cell culture models would complement the use of organoids. Chick embryos have been used as a model to study human biology for centuries, with many fundamental discoveries as a result. These include cell type induction, cell competence, plasticity and contact inhibition, which indicates the relevance of using chick embryos when studying developmental biology and disease mechanisms. RESULTS: Here, we present an updated protocol that enables time efficient, cost effective and long-term expansion of fetal organ spheroids (FOSs) from chick embryos. Utilizing this protocol, we generated FOSs in an anchorage-independent growth pattern from seven different organs, including brain, lung, heart, liver, stomach, intestine and epidermis. These three-dimensional (3D) structures recapitulate many cellular and structural aspects of their in vivo counterpart organs and serve as a useful developmental model. In addition, we show a functional application of FOSs to analyze cell-cell interaction and cell invasion patterns as observed in cancer. CONCLUSION: The establishment of a broad ranging and highly effective method to generate FOSs from different organs was successful in terms of the formation of healthy, proliferating 3D organ spheroids that exhibited organ-like characteristics. Potential applications of chick FOSs are their use in studies of cell-to-cell contact, cell fusion and tumor invasion under defined conditions. Future studies will reveal whether chick FOSs also can be applicable in scientific areas such as viral infections, drug screening, cancer diagnostics and/or tissue engineering.","10.1186/s12860-021-00374-6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
3581,"Robust three-dimensional (3d) expansion of bovine intestinal organoids: An in vitro model as a potential alternative to an in vivo system; NA; Intestinal organoids offer great promise for disease-modelling-based host-pathogen interactions and nutritional research for feed efficiency measurement in livestock and regenerative medicine for therapeutic purposes. However, very limited studies are available on the functional characterisation and three-dimensional (3D) expansion of adult stem cells in livestock species compared to other species. Intestinal crypts derived from intestinal organoids under a 3D culture system from the small intestine in adult bovine were successfully established and characterised for functionality testing, including the cellular potentials and genetic properties based on immunohistochemistry, immunocytochemistry, epithelial barrier permeability assay, QuantSeq 3' mRNA-Seq. data and quantitative reverse transcription-polymerase chain reaction. Intestinal organoids were long-term cultivated over several passages of culture without loss of the recapitulating capacity of crypts, and they had the specific expression of several specific markers involved in intestinal stem cells, intestinal epithelium, and nutrient absorption. In addition, they showed the key functionality with regard to a high permeability for compounds of up to FITC-dextran 4 kDa, while FITC-dextran 40 kDa failed to enter the organoid lumen and revealed that the genetic properties of bovine intestinal organoids were highly similar to those of in vivo. Collectively, these results provide a reliable method for efficient isolation of intestinal crypts from the small intestine and robust 3D expansion of intestinal organoids in adult bovine and demonstrate the in vitro 3D organoids mimics the in vivo tissue topology and functionality. Finally, intestinal organoids are potential alternatives to in vivo systems and will be facilitated as the practical model to replace animal experiments for various purposes in the fields of animal biotechnology.","10.3390/ani11072115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
3621,"Heat-stable enterotoxin inhibits intestinal stem cell expansion to disrupt the intestinal integrity by downregulating the Wnt/-catenin pathway.; STp and Wnt/-catenin signaling and enteroid and intestinal stem cell and spheroids; Enterotoxigenic Escherichia coli causes severe infectious diarrhea with high morbidity and mortality in newborn and weanling pigs mainly through the production of heat-stable enterotoxins (STs). However, the precise regulatory mechanisms involved in ST-induced intestinal epithelium injury remain unclear. Consequently, we conducted the experiments invivo (mice), exvivo (mouse and porcine enteroids), and invitro (MODE-K and IPEC-J2 cells) to explore the effect of STp (one type of STa) on the integrity of the intestinal epithelium. The results showed that acute STp exposure led to small intestinal edema, disrupted intestinal integrity, induced crypt cell expansion into spheroids, and downregulated Wnt/-catenin activity in the mice. Following a similar trend, the enteroid-budding efficiency and the expression of Active -catenin, -catenin, Lgr5, PCNA, and KRT20 were significantly decreased after STp treatment, as determined exvivo. In addition, STp inhibited cell proliferation, induced cell apoptosis, destroyed cell barriers, and reduced Wnt/-catenin activity by downregulating its membrane receptor Frizzled7 (FZD7). In contrast, Wnt/-catenin reactivation protected the IPEC-J2 cells from STp-induced injury. Taking these findings together, we conclude that STp inhibits intestinal stem cell expansion to disrupt the integrity of the intestinal mucosa through the downregulation of the Wnt/-catenin signaling pathway.","10.1002/stem.3324",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3628,"Zn-based physiometacomposite nanoparticles: distribution, tolerance, imaging, and antiviral and anticancer activity.; anticancer activity and antisense oligomer delivery and antiviral activity and aptamer delivery and nanomedicine and peptide delivery; The aim of this study was to investigate the distribution, tolerance, and anticancer and antiviral activity of Zn-based physiometacomposites (PMCs). Manganese, iron, nickel and cobalt-doped ZnO, ZnS or ZnSe were synthesized. Cell uptake, distribution into 3D culture and mice, and biochemical and chemotherapeutic activity were studied by fluorescence/bioluminescence, confocal microscopy, flow cytometry, viability, antitumor and virus titer assays. Luminescence and inductively coupled plasma mass spectrometry analysis showed that nanoparticle distribution was liver >spleen >kidney >lung >brain, without tissue or blood pathology. Photophysical characterization as ex vivo tissue probes and LL37 peptide, antisense oligomer or aptamer delivery targeting RAS/Ras binding domain (RBD) was investigated. Treatment at 25 g/ml for 48 h showed 98-99% cell viability, 3D organoid uptake, 3-log inhibition of -Galactosidase and porcine reproductive respiratory virus infection. Data support the preclinical development of PMCs for imaging and delivery targeting cancer and infectious disease.","10.2217/nnm-2021-0179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3646,"Porcine small intestinal organoids as a model to explore ETEC-host interactions in the gut; NA; Small intestinal organoids, or enteroids, represent a valuable model to study host-pathogen interactions at the intestinal epithelial surface. Much research has been done on murine and human enteroids, however only a handful studies evaluated the development of enteroids in other species. Porcine enteroid cultures have been described, but little is known about their functional responses to specific pathogens or their associated virulence factors. Here, we report that porcine enteroids respond in a similar manner as in vivo gut tissues to enterotoxins derived from enterotoxigenic Escherichia coli, an enteric pathogen causing postweaning diarrhoea in piglets. Upon enterotoxin stimulation, these enteroids not only display a dysregulated electrolyte and water balance as shown by their swelling, but also secrete inflammation markers. Porcine enteroids grown as a 2D-monolayer supported the adhesion of an F4+ ETEC strain. Hence, these enteroids closely mimic in vivo intestinal epithelial responses to gut pathogens and are a promising model to study host-pathogen interactions in the pig gut. Insights obtained with this model might accelerate the design of veterinary therapeutics aimed at improving gut health.","10.1186/s13567-021-00961-7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3664,"Autonomous Calcium Signaling in Human and Zebrafish Podocytes Controls Kidney Filtration Barrier Morphogenesis.; calcium signaling and glomerulus and kidney organoid and organoid glomeruli and podocyte and zebrafish; BACKGROUND: Podocytes are critical to maintaining the glomerular filtration barrier, and mutations in nephrotic syndrome genes are known to affect podocyte calcium signaling. However, the role of calcium signaling during podocyte development remains unknown. METHODS: We undertook live imaging of calcium signaling in developing podocytes, using zebrafish larvae and human kidney organoids. To evaluate calcium signaling during development and in response to channel blockers and genetic defects, the calcium biosensor GCaMP6s was expressed in zebrafish podocytes. We used electron microscopy to evaluate filtration barrier formation in zebrafish, and Fluo-4 to detect calcium signals in differentiating podocytes in human kidney organoids. RESULTS: Immature zebrafish podocytes (2.5 days postfertilization) generated calcium transients that correlated with interactions with forming glomerular capillaries. Calcium transients persisted until 4 days postfertilization, and were absent after glomerular barrier formation was complete. We detected similar calcium transients in maturing human organoid glomeruli, suggesting a conserved mechanism. In both models, inhibitors of SERCA or IP3 receptor calcium-release channels blocked calcium transients in podocytes, whereas lanthanum was ineffective, indicating the calcium source is from intracellular podocyte endoplasmic-reticulum stores. Calcium transients were not affected by blocking heartbeat or by blocking development of endothelium or endoderm, and they persisted in isolated glomeruli, suggesting podocyte-autonomous calcium release. Inhibition of expression of phospholipase C-1, but not nephrin or phospholipase C-1, led to significantly decreased calcium activity. Finally, blocking calcium release affected glomerular shape and podocyte foot process formation, supporting the critical role of calcium signaling in glomerular morphogenesis. CONCLUSIONS: These findings establish podocyte cell-autonomous calcium signaling as a prominent and evolutionarily conserved feature of podocyte differentiation and demonstrate its requirement for podocyte foot process formation.","10.1681/asn.2020101525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3689,"Derivation of snake venom gland organoids for in vitro venom production.; NA; More than 400,000 people each year suffer adverse effects following bites from venomous snakes. However, snake venom is also a rich source of bioactive molecules with known or potential therapeutic applications. Manually 'milking' snakes is the most common method to obtain venom. Safer alternative methods to produce venom would facilitate the production of both antivenom and novel therapeutics. This protocol describes the generation, maintenance and selected applications of snake venom gland organoids. Snake venom gland organoids are 3D culture models that can be derived within days from embryonic or adult venom gland tissues from several snake species and can be maintained long-term (we have cultured some organoids for more than 2 years). We have successfully used the protocol with glands from late-stage embryos and recently deceased adult snakes. The cellular heterogeneity of the venom gland is maintained in the organoids, and cell type composition can be controlled through changes in media composition. We describe in detail how to derive and grow the organoids, how to dissociate them into single cells, and how to cryopreserve and differentiate them into toxin-producing organoids. We also provide guidance on useful downstream assays, specifically quantitative real-time PCR, bulk and single-cell RNA sequencing, immunofluorescence, immunohistochemistry, fluorescence in situ hybridization, scanning and transmission electron microscopy and genetic engineering. This stepwise protocol can be performed in any laboratory with tissue culture equipment and enables studies of venom production, differentiation and cellular heterogeneity.","10.1038/s41596-020-00463-4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"yes"
3774,"Establishment of 3D Neuro-Organoids Derived from Pig Embryonic Stem-Like Cells.; embryonic stem cells and neural differentiation and neuro-organoid and porcine and somatic cell nuclear transfer; Although the human brain would be an ideal model for studying human neuropathology, it is difficult to perform in vitro culture of human brain cells from genetically engineered healthy or diseased brain tissue. Therefore, a suitable model for studying the molecular mechanisms responsible for neurological diseases that can appropriately mimic the human brain is needed. Somatic cell nuclear transfer (SCNT) was performed using an established porcine Yucatan EGFP cell line and whole seeding was performed using SCNT blastocysts. Two Yucatan EGFP porcine embryonic stem-like cell (pESLC) lines were established. These pESLC lines were then used to establish an in vitro neuro-organoids. Aggregates were cultured in vitro until 61 or 102 days after neural induction, neural patterning, and neural expansion. The neuro-organoids were sampled at each step and the expression of the dopaminergic neuronal marker (TH) and mature neuronal marker (MAP2) was confirmed by reverse transcription-PCR. Expression of the neural stem cell marker (PAX6), neural precursor markers (S100 and SOX2), and early neural markers (MAP2 and Nestin) were confirmed by immunofluorescence staining. In conclusion, we successfully established neuro-organoids derived from pESLCs in vitro. This protocol can be used as a tool to develop in vitro models for drug development, patient-specific chemotherapy, and human central nervous system disease studies.","10.3390/ijms22052600",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3828,"Thymosin 4 dynamics during chicken enteroid development.; Immunohistochemistry and Intestinal enteroids and Thymosin 4 and Wound healing; The sheared avian intestinal villus-crypts exhibit high tendency to self-repair and develop enteroids in culture. Presuming that this transition process involves differential biomolecular changes, we employed matrix-assisted laser desorption ionization-time of flight mass spectrometry (MALDI-TOF-MS) to find whether there were differences in the spectral profiles of sheared villi versus the enteroids, assessed in the mass range of 2-18 kDa. The results showed substantial differences in the intensities of the spectral peaks, one particularly corresponding to the mass of 4963 Da, which was significantly low in the sheared villus-crypts compared with the enteroids. Based on our previous results with other avian tissues and further molecular characterization by LC-ESI-IT-TOF-MS, and multiple reaction monitoring (MRM), the peak was identified to be thymosin 4 (T4), a ubiquitously occurring regulatory peptide implicated in wound healing process. The identity of the peptide was further confirmed by immunohistochemistry which showed it to be present in a very low levels in the sheared villi but replete in the enteroids. Since T4 sequesters G-actin preventing its polymerization to F-actin, we compared the changes in F-actin by its immunohistochemical localization that showed no significant differences between the sheared villi and enteroids. We propose that depletion of T4 likely precedes villous reparation process. The possible mechanism for the differences in T4 profile in relation to the healing of the villus-crypts to developing enteroids is discussed.","10.1007/s11010-020-04008-x",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
3859,"Avian sperm increase in vitro the release of exosomes from SST-enriched organoids; NA; In birds, oviductal cells play a crucial role in the storage of sperm via cell-to-cell communication including extracellular vesicles (EV). We developed a culture of oviductal organoids enriched in sperm storage tubules (SSTorg) to demonstrate the release of EV. SSTorg were cultured for 24 h and added to live (LV), frozen (FZ) and lysed (LY) avian sperm, seminal plasma (SP), avian sperm conditioned medium (CM), or bovine sperm (BV). Western blot demonstrated that SSTorg contained EV protein markers, valosin-containing protein (VCP), heat shock proteins (HSP90AA1, HSPA8), and annexins (ANXA2, A4, A5). Co-culture with LV significantly decreased the intracellular level of all these proteins except HSPA8. Immunohistochemistry confirmed this result for VCP and ANXA4. LY, CM, SP and BV had no effect on the intracellular level of these proteins, whereas FZ induced a decrease in ANXA2, A4 and A5. In culture media, VCP and HSP90AA1 signals were detected in the presence of LV, FZ, BV, LY, CM and SP, but no ANXA4 signal was observed in the presence of FZ and SP. ANXA2 and A5 were only detected in the presence of LV. The most abundant EV were less than 150 nm in diameter. ANXA4 and A5 were more abundant in EV isolated from the SSTorg culture medium. This study provides a useful culture system for studying interactions between SST cells and sperm. We demonstrated the release of EV by SSTorg in vitro, and its regulation by sperm. This may be of crucial importance for sperm during storage in hens.","10.1530/rep-20-0421",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
3889,"Porcine colonoids and enteroids keep the memory of their origin during regeneration; Barrier maturation;  Colon;  Differentiation;  Intestinal epithelium;  Stem cells; The development of alternative in vitro culture methods has increased in the last decade as three-dimensional organoids of various tissues, including those of the small and large intestines. Due to their multicellular composition, organoids offer advantages over traditionally used immortalized or primary cell lines. However, organoids must be accurate models of their tissues of origin. This study compared gene expression profiles with respect to markers of specific cell types (stem cells, enterocytes, goblet, and enteroendocrine cells) and barrier maturation (tight junctions) of colonoid and enteroid cultures with their tissues of origin and colonoids with enteroids. Colonoids derived from three healthy pigs formed multilobed structures with a monolayer of cells similar to the crypt structures in colonic tissue. Colonoid and enteroid gene expression signatures were more similar to those found for the tissues of their origin than to each other. However, relative to their derived tissues, organoids had increased gene expression levels of stem cell markers Sox9 and Lgr5 encoding sex-determining region Y-box 9 and leucine-rich repeat-containing G protein-coupled rector 5, respectively. In contrast, expression levels of Occl and Zo1 encoding occludin and zonula occludens 1, respectively, were decreased. Expression levels of the cell lineage markers Atoh1, Cga, and Muc2 encoding atonal homolog 1, chromogranin A, and mucin 2, respectively, were decreased in colonoids, whereas Sglt1 and Apn encoding sodium-glucose transporter 1 and aminopeptidase A, respectively, were decreased in enteroids. These results indicate colonoid and enteroid cultures were predominantly comprised of undifferentiated cell types with decreased barrier maturation relative to their tissues of origin. ","10.1152/ajpcell.00420.2020",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3906,"A temporally resolved transcriptome for developing ""Keller"" explants of the Xenopus laevis dorsal marginal zone.; Keller explant and L and S genomes and RNA-Seq and Xenopus and axial patterning and convergent extension and dorsal marginal zone and notochord and organizer and planar cell polarity and septin; BACKGROUND: Explanted tissues from vertebrate embryos reliably develop in culture and have provided essential paradigms for understanding embryogenesis, from early embryological investigations of induction, to the extensive study of Xenopus animal caps, to the current studies of mammalian gastruloids. Cultured explants of the Xenopus dorsal marginal zone (""Keller"" explants) serve as a central paradigm for studies of convergent extension cell movements, yet we know little about the global patterns of gene expression in these explants. RESULTS: In an effort to more thoroughly develop this important model system, we provide here a time-resolved bulk transcriptome for developing Keller explants. CONCLUSIONS: The dataset reported here provides a useful resource for those using Keller explants for studies of morphogenesis and provide genome-scale insights into the temporal patterns of gene expression in an important tissue when explanted and grown in culture.","10.1002/dvdy.289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3922,"Primate cell fusion disentangles gene regulatory divergence in neurodevelopment.; NA; Among primates, humans display a unique trajectory of development that is responsible for the many traits specific to our species. However, the inaccessibility of primary human and chimpanzee tissues has limited our ability to study human evolution. Comparative in vitro approaches using primate-derived induced pluripotent stem cells have begun to reveal species differences on the cellular and molecular levels(1,2). In particular, brain organoids have emerged as a promising platform to study primate neural development in vitro(3-5), although cross-species comparisons of organoids are complicated by differences in developmental timing and variability of differentiation(6,7). Here we develop a new platform to address these limitations by fusing human and chimpanzee induced pluripotent stem cells to generate a panel of tetraploid hybrid stem cells. We applied this approach to study species divergence in cerebral cortical development by differentiating these cells into neural organoids. We found that hybrid organoids provide a controlled system for disentangling cis- and trans-acting gene-expression divergence across cell types and developmental stages, revealing a signature of selection on astrocyte-related genes. In addition, we identified an upregulation of the human somatostatin receptor 2 gene (SSTR2), which regulates neuronal calcium signalling and is associated with neuropsychiatric disorders(8,9). We reveal a human-specific response to modulation of SSTR2 function in cortical neurons, underscoring the potential of this platform for elucidating the molecular basis of human evolution.","10.1038/s41586-021-03343-3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3930,"Antigen retrieval and clearing for whole-organ immunofluorescence by FLASH.; NA; Advances in light-sheet and confocal microscopy now allow imaging of cleared large biological tissue samples and enable the 3D appreciation of cell and protein localization in their native organ environment. However, the sample preparations for such imaging are often onerous, and their capability for antigen detection is limited. Here, we describe FLASH (fast light-microscopic analysis of antibody-stained whole organs), a simple, rapid, fully customizable technique for molecular phenotyping of intact tissue volumes. FLASH utilizes non-degradative epitope recovery and membrane solubilization to enable the detection of a multitude of membranous, cytoplasmic and nuclear antigens in whole mouse organs and embryos, human biopsies, organoids and Drosophila. Retrieval and immunolabeling of epithelial markers, an obstacle for previous clearing techniques, can be achieved with FLASH. Upon volumetric imaging, FLASH-processed samples preserve their architecture and integrity and can be paraffin-embedded for subsequent histopathological analysis. The technique can be performed by scientists trained in light microscopy and yields results in <1 week.","10.1038/s41596-020-00414-z",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3932,"An early cell shape transition drives evolutionary expansion of the human forebrain.; ZEB2 and brain and brain expansion and cell shape and chimpanzee and evolution and gorilla and neural stem cells and neuroepithelium and organoids; The human brain has undergone rapid expansion since humans diverged from other great apes, but the mechanism of this human-specific enlargement is still unknown. Here, we use cerebral organoids derived from human, gorilla, and chimpanzee cells to study developmental mechanisms driving evolutionary brain expansion. We find that neuroepithelial differentiation is a protracted process in apes, involving a previously unrecognized transition state characterized by a change in cell shape. Furthermore, we show that human organoids are larger due to a delay in this transition, associated with differences in interkinetic nuclear migration and cell cycle length. Comparative RNA sequencing (RNA-seq) reveals differences in expression dynamics of cell morphogenesis factors, including ZEB2, a known epithelial-mesenchymal transition regulator. We show that ZEB2 promotes neuroepithelial transition, and its manipulation and downstream signaling leads to acquisition of nonhuman ape architecture in the human context and vice versa, establishing an important role for neuroepithelial cell shape in human brain expansion.","10.1016/j.cell.2021.02.050",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
3942,"Generation of intestinal chemosensory cells from nonhuman primate organoids.; Chemosensory and Intestine and Organoid and Primate; Several gastrointestinal epithelial cells are involved in taste signal transduction. Although rodent tissues are extensively used as a human gut model, recent studies show that the chemical sensing system in rodents differs from that in humans. Nonhuman primates in biomedical research are valuable animal models to advance our understanding of biological responses in humans. The 3D organoid culture produces functional gastrointestinal epithelial cells in vitro and can be generated from animal and human tissues. Here, we report the generation of intestinal chemosensory cells from nonhuman primates, macaques, using an organoid culture system. We were able to maintain macaque intestinal organoids in the proliferation medium for more than six months. Upon switching to differentiation medium, we observed a drastic change in organoid morphology and chemosensory cell marker protein expression. This switch from proliferation to differentiation was confirmed by transcriptome analysis of the duodenum, jejunum, and ileum organoids. We further observed that the supplementation of culture media with interleukin (IL)-4 or the Notch inhibitor dibenzazepine (DBZ) accelerated terminal cell differentiation into chemosensory cells. Overall, we generated monkey intestinal organoids for the first time. These organoids are suitable for studying the function of primate chemosensory cells.","10.1016/j.bbrc.2020.12.044",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
